"","SVM_LABEL","SVM_PROB"
"1","-1",0.690489103883374
"2","-1",0.517312570371292
"3","1",0.653563319778418
"4","1",0.519663765478066
"5","1",0.762754845314274
"6","-1",0.633440313349509
"7","1",0.638189640979745
"8","1",0.746883283464845
"9","1",0.613865507881771
"10","-1",0.66258756627096
"11","-1",0.609230989296739
"12","1",0.518998166116405
"13","1",0.531885980321637
"14","-1",0.664963448045824
"15","1",0.613865507881771
"16","1",0.613865507881771
"17","1",0.580721425168206
"18","-1",0.5
"19","-1",0.618214219550255
"20","1",0.56950790059451
"21","1",0.690466791519255
"22","1",0.721107449321178
"23","1",0.697264765265327
"24","1",0.620808140502969
"25","1",0.621322140283701
"26","-1",0.749815384393409
"27","1",0.65822745034295
"28","1",0.653563319778418
"29","1",0.615278674246696
"30","1",0.762952905284368
"31","1",0.613865507881771
"32","1",0.613865507881771
"33","1",0.679808270645334
"34","1",0.769493156808408
"35","1",0.572791912675476
"36","1",0.690466791519255
"37","-1",0.573439662590149
"38","1",0.568309335070094
"39","1",0.616100211744845
"40","1",0.689943967970483
"41","1",0.628638946037075
"42","1",0.76900485429526
"43","1",0.671296729930854
"44","1",0.69866630945958
"45","1",0.578074177691582
"46","1",0.617202197501234
"47","-1",0.627844472456786
"48","1",0.984467468320987
"49","1",0.653563319778418
"50","1",0.565081043898464
"51","1",0.719008121237109
"52","-1",0.5140151819886
"53","1",0.514133878804598
"54","1",0.812002515429531
"55","1",0.570927450882362
"56","1",0.613865507881771
"57","-1",0.534243683862186
"58","1",0.613865507881771
"59","1",0.652819013494804
"60","-1",0.5263331290609
"61","1",0.613865507881771
"62","1",0.59840030914503
"63","-1",0.774986262550857
"64","1",0.613865507881771
"65","1",0.691182521071934
"66","1",0.613865507881771
"67","1",0.514677015754504
"68","-1",0.683501852901241
"69","1",0.613865507881771
"70","1",0.744942748229084
"71","1",0.746958993416463
"72","1",0.608317391420149
"73","1",0.766704253453055
"74","-1",0.565290398078045
"75","1",0.699923453056959
"76","1",0.729472391098833
"77","-1",0.615007226897296
"78","1",0.644364005813137
"79","-1",0.773985373170927
"80","1",0.83850139036925
"81","1",0.695593511399339
"82","-1",0.606932804164857
"83","1",0.673565814644146
"84","1",0.847456827136953
"85","1",0.800503804519983
"86","1",0.60499133549998
"87","-1",0.665393744371127
"88","-1",0.519548400916432
"89","1",0.616100211744845
"90","1",0.656650449206156
"91","1",0.613865507881771
"92","1",0.533354764042472
"93","-1",0.627844472456786
"94","-1",0.63031566606525
"95","-1",0.545948893019604
"96","1",0.5623955213694
"97","1",0.685683882438498
"98","1",0.720600867342342
"99","1",0.59706475708509
"100","1",0.966442634545439
"101","1",0.613865507881771
"102","1",0.576175932953962
"103","1",0.67375007174696
"104","1",0.650959244131399
"105","1",0.808932850968128
"106","1",0.926121939088794
"107","-1",0.777265648381299
"108","1",0.562335845167499
"109","1",0.564329905573383
"110","1",0.687702672885887
"111","-1",0.665393744371127
"112","1",0.743447292581813
"113","1",0.650422271281983
"114","1",0.587849118164311
"115","1",0.613865507881771
"116","-1",0.678699194740983
"117","1",0.613865507881771
"118","1",0.613865507881771
"119","1",0.613865507881771
"120","1",0.693613589531837
"121","-1",0.707247166742525
"122","1",0.690466791519255
"123","1",0.728713571409531
"124","1",0.613865507881771
"125","1",0.578074177691582
"126","1",0.55943244066972
"127","-1",0.738285031954469
"128","1",0.857099242275202
"129","1",0.537136209525101
"130","1",0.643991587752446
"131","-1",0.809460668408153
"132","1",0.613865507881771
"133","1",0.548248419933009
"134","1",0.544384448896459
"135","1",0.640988800886464
"136","-1",0.747890417693904
"137","1",0.647208749898502
"138","1",0.613865507881771
"139","1",0.613865507881771
"140","-1",0.822130824153128
"141","1",0.613865507881771
"142","1",0.593106047393215
"143","-1",0.704470882670762
"144","1",0.741834284628508
"145","1",0.722066107186328
"146","1",0.692121223190048
"147","1",0.613865507881771
"148","-1",0.601439334954631
"149","1",0.535954190316504
"150","1",0.854358103865511
"151","1",0.779279979545353
"152","1",0.613865507881771
"153","1",0.52612785792177
"154","1",0.613865507881771
"155","1",0.568421382649241
"156","1",0.748916062610433
"157","1",0.667462556521004
"158","1",0.518998166116405
"159","1",0.542330703961666
"160","-1",0.559828916895827
"161","-1",0.614162210253815
"162","-1",0.870845059679319
"163","-1",0.815882843829235
"164","-1",0.565290398078045
"165","1",0.696920900435396
"166","-1",0.512605035245528
"167","1",0.720791771943613
"168","1",0.62435279999285
"169","1",0.645163497103762
"170","1",0.550964436756779
"171","1",0.52612785792177
"172","-1",0.561708532758834
"173","1",0.613865507881771
"174","1",0.801781065858558
"175","1",0.613865507881771
"176","1",0.593933920841057
"177","1",0.698763474751456
"178","-1",0.549789629181222
"179","1",0.741616407802718
"180","1",0.744231857483219
"181","1",0.640988800886464
"182","1",0.613865507881771
"183","1",0.613865507881771
"184","-1",0.761438031761161
"185","1",0.882325252072335
"186","1",0.653563319778418
"187","1",0.719910662883772
"188","1",0.613865507881771
"189","1",0.692860320043282
"190","1",0.613865507881771
"191","1",0.643052167645812
"192","1",0.847456827136953
"193","1",0.548764415289439
"194","1",0.650053914973954
"195","-1",0.609469073361987
"196","-1",0.588234777881959
"197","1",0.613865507881771
"198","1",0.710898752052835
"199","-1",0.506743356573724
"200","1",0.750152013958085
"201","1",0.723812866349612
"202","1",0.794721212779419
"203","-1",0.684310039033899
"204","1",0.525673232601956
"205","1",0.613865507881771
"206","1",0.581143800027004
"207","-1",0.574824665940806
"208","1",0.613865507881771
"209","-1",0.583239897730604
"210","1",0.633178929843061
"211","1",0.518998166116405
"212","-1",0.592285333632935
"213","1",0.569288219654188
"214","1",0.667930149970467
"215","1",0.599207989062404
"216","-1",0.565290398078045
"217","1",0.613865507881771
"218","1",0.64801145676414
"219","-1",0.507067075742557
"220","1",0.520574922329785
"221","1",0.613865507881771
"222","1",0.80242157546709
"223","1",0.653563319778418
"224","1",0.67113741046628
"225","-1",0.568652435125434
"226","1",0.707777071148811
"227","1",0.544384448896459
"228","1",0.534400044170755
"229","-1",0.614016666718257
"230","1",0.707777071148811
"231","1",0.613865507881771
"232","1",0.642721379158926
"233","1",0.646690982908513
"234","1",0.613865507881771
"235","1",0.746304686627445
"236","1",0.799064014262353
"237","-1",0.764789461129186
"238","1",0.590160444472616
"239","1",0.580721425168206
"240","-1",0.747578012286507
"241","1",0.62048465650202
"242","1",0.695909008048971
"243","1",0.595188907102733
"244","1",0.613865507881771
"245","1",0.618642683812204
"246","1",0.54787450566096
"247","1",0.654804681394426
"248","1",0.615209716261588
"249","-1",0.662590072577947
"250","1",0.635902174275532
"251","-1",0.762518788005694
"252","1",0.819542725325073
"253","1",0.730742741223943
"254","1",0.68362827111398
"255","1",0.613865507881771
"256","1",0.677361468835455
"257","1",0.764863138948564
"258","1",0.613865507881771
"259","-1",0.690489103883374
"260","-1",0.662308200417848
"261","-1",0.61739516694799
"262","1",0.613865507881771
"263","1",0.525558296950156
"264","1",0.613865507881771
"265","-1",0.917551348304799
"266","1",0.577768440808323
"267","1",0.837395411417396
"268","1",0.511880211508777
"269","1",0.759511248854875
"270","1",0.613865507881771
"271","1",0.549975013790347
"272","1",0.697002318310356
"273","1",0.640988800886464
"274","1",0.521559122256332
"275","1",0.613865507881771
"276","1",0.613865507881771
"277","1",0.531166177290645
"278","1",0.613865507881771
"279","1",0.613865507881771
"280","1",0.520844787368494
"281","1",0.54787450566096
"282","1",0.724634645758912
"283","1",0.613865507881771
"284","1",0.613865507881771
"285","1",0.613865507881771
"286","1",0.613865507881771
"287","-1",0.737641181994401
"288","1",0.613865507881771
"289","-1",0.611605355209974
"290","-1",0.796046704756988
"291","1",0.715581256745504
"292","1",0.613865507881771
"293","-1",0.59581168184382
"294","1",0.613865507881771
"295","1",0.602237011681365
"296","-1",0.602263668353323
"297","-1",0.584660650008706
"298","1",0.613865507881771
"299","1",0.613865507881771
"300","1",0.565780242747858
"301","1",0.613865507881771
"302","1",0.505828382219412
"303","-1",0.536789544807754
"304","1",0.731480567947077
"305","-1",0.5
"306","1",0.654804681394426
"307","1",0.546543258696163
"308","-1",0.710791073555739
"309","1",0.613865507881771
"310","-1",0.552204880389354
"311","1",0.553297114319666
"312","1",0.634929498945162
"313","-1",0.817078924257525
"314","1",0.608317391420149
"315","1",0.613865507881771
"316","1",0.65822745034295
"317","1",0.544384448896459
"318","1",0.552149961499411
"319","1",0.792302604174484
"320","1",0.756981977204752
"321","1",0.737897923815455
"322","-1",0.50582295365662
"323","1",0.682782197981665
"324","1",0.635643063822394
"325","1",0.613865507881771
"326","1",0.617202197501234
"327","1",0.888877090800957
"328","1",0.571861767126923
"329","-1",0.552388387323111
"330","-1",0.63831261744088
"331","1",0.86000789941235
"332","1",0.613865507881771
"333","-1",0.627844472456786
"334","1",0.613865507881771
"335","1",0.882134386074992
"336","1",0.782631017051848
"337","1",0.875897280599069
"338","1",0.613865507881771
"339","1",0.706687804211106
"340","1",0.664684258954889
"341","1",0.653563319778418
