"","SVM_LABEL","SVM_PROB"
"1","1",0.714721759027437
"2","1",0.817298645114356
"3","1",0.769816043178927
"4","1",0.769816043178927
"5","1",0.699114304154577
"6","1",0.579250630250741
"7","1",0.782470285000255
"8","1",0.764489196438353
"9","1",0.748610435659842
"10","1",0.811873429155274
"11","1",0.661261194763854
"12","1",0.746492984743691
"13","1",0.79681095729204
"14","1",0.797875692583612
"15","1",0.731205034653145
"16","1",0.779660711110152
"17","1",0.770149994912192
"18","1",0.79681095729204
"19","1",0.760261360559369
"20","1",0.773569298483654
"21","1",0.782470285000255
"22","1",0.568056214059536
"23","1",0.743481366519606
"24","1",0.785839025631834
"25","1",0.743481366519606
"26","1",0.760932472976284
"27","1",0.769816043178927
"28","1",0.79681095729204
"29","1",0.712347325760904
"30","1",0.641396343030286
"31","1",0.743481366519606
"32","1",0.83083465185162
"33","1",0.769816043178927
"34","-1",0.538982757249256
"35","1",0.769816043178927
"36","1",0.769816043178927
"37","1",0.741520912864495
"38","1",0.814270767219096
"39","1",0.769816043178927
"40","1",0.756797710105192
"41","1",0.701209192174949
"42","1",0.809566498251888
"43","1",0.726571402804724
"44","1",0.635719128369675
"45","1",0.577091339434854
"46","1",0.79681095729204
"47","1",0.768286679682741
"48","1",0.79681095729204
"49","1",0.774166455628099
"50","-1",0.5
"51","1",0.663587492621413
"52","1",0.787121443278237
"53","1",0.769816043178927
"54","1",0.720900186608626
"55","1",0.735522227196035
"56","1",0.656105725435344
"57","1",0.796813947809015
"58","1",0.752827325854713
"59","1",0.755411506983514
"60","1",0.781028812963717
"61","1",0.822541430665231
"62","1",0.760788678391845
"63","1",0.772365007096215
"64","1",0.79015926494787
"65","1",0.693442056548438
"66","-1",0.513817744969578
"67","-1",0.649594613660069
"68","1",0.676417540560258
"69","1",0.555225525970138
"70","1",0.809414603109937
"71","1",0.769816043178927
"72","1",0.769816043178927
"73","1",0.730336061466168
"74","1",0.778233252606522
"75","1",0.743481366519606
"76","1",0.785417995260206
"77","1",0.743481366519606
"78","1",0.769816043178927
"79","1",0.749003394422127
"80","1",0.769816043178927
"81","1",0.769816043178927
"82","1",0.778233252606522
"83","1",0.743481366519606
"84","1",0.779660711110152
"85","1",0.769816043178927
"86","1",0.734049647762742
"87","1",0.719781437385724
