"","SVM_LABEL","SVM_PROB"
"1","-1",0.608329221109652
"2","1",0.79681095729204
"3","1",0.796816992431648
"4","1",0.769816043178927
"5","1",0.771950890491181
"6","1",0.806928403467731
"7","1",0.803718735794709
"8","1",0.844544903339293
"9","1",0.801191311586447
"10","1",0.752620109671126
"11","1",0.726009766645525
"12","1",0.788253508372718
"13","1",0.769816043178927
"14","1",0.743481366519606
"15","1",0.772382786825931
"16","1",0.755411506983514
"17","1",0.581054846438329
"18","1",0.743481366519606
"19","1",0.767784207738733
"20","1",0.742720709972206
"21","1",0.778501060184644
"22","1",0.769816043178927
"23","1",0.767986092498764
"24","1",0.796083389514744
"25","1",0.773574637066622
"26","1",0.683301042169616
"27","1",0.668206634465105
"28","1",0.756402627794007
"29","1",0.773904372071776
"30","1",0.754425972294039
"31","1",0.773877571602315
"32","1",0.544243876280401
"33","1",0.788896300445566
"34","1",0.688459522604919
"35","1",0.684856804310369
